timestamp,open_BTC_1h,high_BTC_1h,low_BTC_1h,close_BTC_1h,volume_BTC_1h,open_ETH_4h,high_ETH_4h,low_ETH_4h,close_ETH_4h,volume_ETH_4h
2024-08-02 05:00:00,64531.98000000,64541.72000000,64078.00000000,64170.01000000,1001.77839000,,,,,
2024-08-02 06:00:00,64170.01000000,64640.00000000,63807.29000000,64477.21000000,1386.59857000,,,,,
2024-08-02 07:00:00,64477.22000000,64516.01000000,64124.87000000,64164.07000000,944.57984000,,,,,
2024-08-02 08:00:00,64164.07000000,64610.00000000,64044.00000000,64598.01000000,1005.20836000,3147.41000000,3166.95000000,3134.26000000,3153.73000000,29653.65510000
2024-08-02 09:00:00,64598.01000000,64618.75000000,64420.80000000,64511.99000000,560.78311000,,,,,
2024-08-02 10:00:00,64512.00000000,64873.61000000,64350.00000000,64764.93000000,804.08820000,,,,,
2024-08-02 11:00:00,64764.93000000,64974.00000000,64649.96000000,64660.01000000,932.49056000,,,,,
2024-08-02 12:00:00,64660.01000000,64940.01000000,64118.60000000,64846.00000000,2278.09126000,3153.73000000,3182.80000000,2985.13000000,3038.99000000,173912.41370000
2024-08-02 13:00:00,64846.00000000,65524.01000000,64558.15000000,65229.99000000,2709.88702000,,,,,
2024-08-02 14:00:00,65229.99000000,65366.01000000,63102.00000000,63157.95000000,4724.50891000,,,,,
2024-08-02 15:00:00,63157.95000000,63636.46000000,62432.90000000,63416.01000000,4670.33215000,,,,,
2024-08-02 16:00:00,63416.00000000,63611.24000000,62964.41000000,63307.38000000,1657.67588000,3039.00000000,3048.59000000,2995.00000000,3011.64000000,55041.98540000
2024-08-02 17:00:00,63307.39000000,63456.01000000,63066.00000000,63098.01000000,743.54298000,,,,,
2024-08-02 18:00:00,63098.01000000,63220.00000000,62784.00000000,62898.25000000,1026.49958000,,,,,
2024-08-02 19:00:00,62898.24000000,62981.56000000,62515.00000000,62633.57000000,1627.26837000,,,,,
2024-08-02 20:00:00,62633.58000000,63187.26000000,62088.00000000,62622.01000000,2476.71591000,3011.64000000,3041.91000000,2967.00000000,2989.61000000,62297.26620000
2024-08-02 21:00:00,62622.01000000,62736.01000000,61286.54000000,61987.01000000,2830.77006000,,,,,
2024-08-02 22:00:00,61987.02000000,62250.00000000,61230.01000000,61386.01000000,1492.72604000,,,,,
2024-08-02 23:00:00,61386.01000000,61782.00000000,61311.00000000,61498.33000000,1293.60445000,,,,,
2024-08-03 00:00:00,61498.34000000,61725.78000000,60903.00000000,61132.01000000,2158.32562000,2989.61000000,3003.53000000,2913.56000000,2982.50000000,68097.78410000
2024-08-03 01:00:00,61132.01000000,61390.12000000,60505.00000000,61342.01000000,2498.20118000,,,,,
2024-08-03 02:00:00,61342.01000000,61614.00000000,61217.99000000,61450.01000000,1235.71624000,,,,,
2024-08-03 03:00:00,61450.01000000,61975.00000000,61310.90000000,61895.99000000,1165.23343000,,,,,
2024-08-03 04:00:00,61895.99000000,61981.43000000,61398.01000000,61566.25000000,674.61075000,2982.49000000,2996.63000000,2961.04000000,2983.90000000,27043.97100000
2024-08-03 05:00:00,61566.26000000,61720.34000000,61512.00000000,61693.99000000,369.59368000,,,,,
2024-08-03 06:00:00,61694.00000000,61847.11000000,61674.69000000,61827.89000000,391.96603000,,,,,
2024-08-03 07:00:00,61827.89000000,61906.37000000,61618.70000000,61662.01000000,591.46276000,,,,,
2024-08-03 08:00:00,61662.02000000,61740.60000000,61480.00000000,61629.68000000,536.12938000,2983.81000000,3006.64000000,2974.50000000,2997.21000000,30768.42150000
2024-08-03 09:00:00,61629.68000000,61749.07000000,61457.89000000,61735.99000000,468.75911000,,,,,
2024-08-03 10:00:00,61735.98000000,61885.90000000,61668.06000000,61822.01000000,462.84734000,,,,,
2024-08-03 11:00:00,61822.01000000,62002.39000000,61785.51000000,61919.38000000,528.52742000,,,,,
2024-08-03 12:00:00,61919.38000000,62198.22000000,61847.04000000,62002.71000000,824.67931000,2997.20000000,3018.02000000,2938.88000000,2942.40000000,39003.71220000
2024-08-03 13:00:00,62002.71000000,62040.01000000,61844.49000000,62007.99000000,483.17523000,,,,,
2024-08-03 14:00:00,62007.99000000,62173.01000000,61900.00000000,61990.00000000,522.43205000,,,,,
2024-08-03 15:00:00,61990.00000000,62088.38000000,60833.33000000,60879.00000000,1851.06340000,,,,,
2024-08-03 16:00:00,60879.01000000,61288.00000000,60387.00000000,60912.01000000,3779.61996000,2942.40000000,2955.39000000,2878.00000000,2893.53000000,119955.40090000
2024-08-03 17:00:00,60912.01000000,61015.50000000,60450.00000000,60576.00000000,1471.63779000,,,,,
2024-08-03 18:00:00,60575.99000000,60840.00000000,60174.54000000,60243.97000000,1887.75774000,,,,,
2024-08-03 19:00:00,60243.97000000,60628.24000000,59920.00000000,60246.00000000,2092.03786000,,,,,
2024-08-03 20:00:00,60246.01000000,60716.64000000,60158.00000000,60395.97000000,965.52159000,2893.53000000,2922.41000000,2859.00000000,2903.64000000,59726.02600000
2024-08-03 21:00:00,60395.97000000,60849.93000000,59850.00000000,60648.00000000,1578.50839000,,,,,
2024-08-03 22:00:00,60648.00000000,60765.00000000,60370.67000000,60629.84000000,597.64878000,,,,,
2024-08-03 23:00:00,60629.85000000,60830.00000000,60380.00000000,60697.99000000,899.26063000,,,,,
2024-08-04 00:00:00,60697.99000000,60814.16000000,60597.32000000,60747.00000000,612.35285000,2903.65000000,2935.46000000,2876.22000000,2915.78000000,32211.26700000
2024-08-04 01:00:00,60747.00000000,60774.02000000,60320.00000000,60743.58000000,550.52464000,,,,,
2024-08-04 02:00:00,60743.57000000,61117.63000000,60714.29000000,60886.95000000,879.07402000,,,,,
2024-08-04 03:00:00,60886.96000000,60902.36000000,60692.00000000,60735.00000000,460.77491000,,,,,
2024-08-04 04:00:00,60735.00000000,60792.47000000,60546.67000000,60564.12000000,399.81815000,2915.79000000,2922.00000000,2888.00000000,2893.24000000,25281.23040000
2024-08-04 05:00:00,60564.12000000,60938.54000000,60542.50000000,60792.00000000,468.34097000,,,,,
2024-08-04 06:00:00,60792.00000000,60871.50000000,60714.60000000,60819.61000000,284.28564000,,,,,
2024-08-04 07:00:00,60819.60000000,60830.00000000,60260.00000000,60373.99000000,819.82285000,,,,,
2024-08-04 08:00:00,60374.00000000,60666.00000000,60081.57000000,60565.41000000,862.41634000,2893.24000000,2925.00000000,2876.93000000,2914.22000000,23191.05240000
2024-08-04 09:00:00,60566.00000000,60740.00000000,60504.00000000,60708.00000000,332.05825000,,,,,
2024-08-04 10:00:00,60708.00000000,60828.70000000,60529.08000000,60812.01000000,494.27022000,,,,,
2024-08-04 11:00:00,60812.01000000,61000.00000000,60779.00000000,60896.00000000,491.41428000,,,,,
2024-08-04 12:00:00,60896.00000000,61097.55000000,60800.00000000,61062.00000000,451.93334000,2914.22000000,2925.80000000,2819.50000000,2826.98000000,88217.18390000
2024-08-04 13:00:00,61062.00000000,61089.36000000,60822.00000000,60822.01000000,429.99502000,,,,,
2024-08-04 14:00:00,60822.01000000,60876.00000000,59317.00000000,59586.70000000,3573.41697000,,,,,
2024-08-04 15:00:00,59586.69000000,59600.00000000,58960.00000000,59086.01000000,2940.33636000,,,,,
2024-08-04 16:00:00,59086.01000000,59314.57000000,58621.00000000,58663.90000000,2156.62874000,2827.00000000,2837.96000000,2630.00000000,2757.55000000,271340.69280000
2024-08-04 17:00:00,58663.90000000,58750.00000000,57122.77000000,57864.43000000,5593.91789000,,,,,
2024-08-04 18:00:00,57864.43000000,58930.58000000,57748.85000000,58770.60000000,2855.09279000,,,,,
2024-08-04 19:00:00,58770.60000000,59497.21000000,58530.80000000,59257.66000000,2334.95061000,,,,,
2024-08-04 20:00:00,59257.67000000,59583.00000000,58850.39000000,59158.00000000,1086.95356000,2757.55000000,2772.74000000,2681.04000000,2688.92000000,71822.83470000
2024-08-04 21:00:00,59158.01000000,59163.52000000,58357.15000000,58459.98000000,1164.75251000,,,,,
2024-08-04 22:00:00,58459.98000000,59133.33000000,58392.21000000,58715.83000000,1092.08800000,,,,,
2024-08-04 23:00:00,58715.83000000,58762.01000000,58001.81000000,58161.00000000,1281.30112000,,,,,
2024-08-05 00:00:00,58161.00000000,58305.59000000,55701.00000000,56174.02000000,6366.26136000,2688.91000000,2697.44000000,2111.00000000,2312.72000000,935014.25090000
2024-08-05 01:00:00,56174.01000000,56294.00000000,52300.17000000,54432.65000000,18291.93944000,,,,,
2024-08-05 02:00:00,54432.65000000,54720.00000000,53600.00000000,54697.98000000,7647.89590000,,,,,
2024-08-05 03:00:00,54697.98000000,54713.99000000,53797.14000000,53890.87000000,3830.36560000,,,,,
2024-08-05 04:00:00,53890.87000000,54576.71000000,53394.01000000,53528.01000000,4506.48269000,2312.72000000,2386.44000000,2160.00000000,2357.55000000,603396.41710000
2024-08-05 05:00:00,53526.01000000,53856.05000000,52300.00000000,52718.00000000,9486.11842000,,,,,
2024-08-05 06:00:00,52717.99000000,52994.28000000,49000.00000000,51588.00000000,20888.72287000,,,,,
2024-08-05 07:00:00,51588.00000000,53088.22000000,51356.02000000,52674.19000000,8503.60672000,,,,,
2024-08-05 08:00:00,52674.20000000,53218.37000000,52288.00000000,52752.00000000,5272.69477000,2357.54000000,2362.24000000,2224.22000000,2290.57000000,321924.87950000
2024-08-05 09:00:00,52752.00000000,52935.63000000,51750.01000000,52667.80000000,3568.47028000,,,,,
2024-08-05 10:00:00,52667.80000000,52667.80000000,50671.66000000,51386.00000000,5666.36487000,,,,,
2024-08-05 11:00:00,51384.00000000,51899.99000000,50633.47000000,51340.00000000,4715.94005000,,,,,
2024-08-05 12:00:00,51340.00000000,51542.00000000,49542.83000000,49804.00000000,10310.06291000,2290.60000000,2462.90000000,2183.51000000,2450.80000000,511619.06570000
2024-08-05 13:00:00,49804.01000000,52534.09000000,49599.90000000,51951.00000000,11920.84778000,,,,,
2024-08-05 14:00:00,51951.01000000,54516.01000000,51951.01000000,54061.68000000,11347.47221000,,,,,
2024-08-05 15:00:00,54061.67000000,54980.00000000,53500.00000000,54321.09000000,6182.10967000,,,,,
2024-08-05 16:00:00,54321.08000000,55600.00000000,54034.00000000,54039.11000000,5846.92743000,2450.80000000,2518.00000000,2364.14000000,2404.90000000,213856.42600000
2024-08-05 17:00:00,54039.11000000,55068.42000000,53767.48000000,54707.99000000,3352.59724000,,,,,
2024-08-05 18:00:00,54708.00000000,54717.14000000,53000.00000000,53096.84000000,3324.36066000,,,,,
2024-08-05 19:00:00,53096.85000000,53601.00000000,52555.00000000,53470.09000000,3753.87523000,,,,,
2024-08-05 20:00:00,53470.08000000,54404.00000000,53462.00000000,54393.85000000,2144.05024000,2404.89000000,2474.75000000,2401.53000000,2419.59000000,84793.06110000
2024-08-05 21:00:00,54393.85000000,55200.00000000,54272.00000000,54372.01000000,1946.64283000,,,,,
2024-08-05 22:00:00,54372.00000000,54971.00000000,54206.09000000,54695.87000000,1482.40313000,,,,,
2024-08-05 23:00:00,54695.87000000,55082.00000000,53876.47000000,54018.81000000,1709.37956000,,,,,
2024-08-06 00:00:00,54018.82000000,56064.21000000,53950.00000000,56038.00000000,4020.21665000,2419.76000000,2547.43000000,2415.80000000,2491.90000000,124688.81450000
2024-08-06 01:00:00,56037.99000000,56276.00000000,55436.00000000,55723.98000000,2935.50989000,,,,,
2024-08-06 02:00:00,55723.99000000,56064.00000000,55628.44000000,55845.44000000,2144.92755000,,,,,
2024-08-06 03:00:00,55845.44000000,55888.00000000,55471.50000000,55665.73000000,1405.99110000,,,,,
2024-08-06 04:00:00,55665.73000000,55760.00000000,55255.00000000,55493.98000000,1633.25285000,2491.90000000,2535.19000000,2478.53000000,2523.41000000,91242.33100000
2024-08-06 05:00:00,55493.97000000,55999.00000000,55257.82000000,55925.97000000,1722.28213000,,,,,
2024-08-06 06:00:00,55925.96000000,56050.00000000,55535.69000000,55782.00000000,2232.18355000,,,,,
2024-08-06 07:00:00,55782.00000000,56169.48000000,55458.00000000,55999.99000000,2142.87168000,,,,,
2024-08-06 08:00:00,55998.02000000,56122.00000000,54600.01000000,54992.00000000,3660.95326000,2523.42000000,2525.00000000,2440.32000000,2458.91000000,104813.26470000
2024-08-06 09:00:00,54992.01000000,55309.54000000,54602.21000000,55211.99000000,2763.88727000,,,,,
2024-08-06 10:00:00,55211.98000000,55440.47000000,54879.25000000,55062.00000000,1473.76294000,,,,,
2024-08-06 11:00:00,55062.00000000,55400.85000000,54868.36000000,55210.01000000,1488.38598000,,,,,
2024-08-06 12:00:00,55210.00000000,55468.00000000,54677.49000000,54772.01000000,2140.16498000,2458.90000000,2556.23000000,2414.19000000,2527.60000000,166534.89480000
2024-08-06 13:00:00,54772.01000000,55438.03000000,54371.94000000,55204.00000000,3421.11371000,,,,,
2024-08-06 14:00:00,55203.99000000,56605.55000000,55152.00000000,56132.01000000,6015.81670000,,,,,
2024-08-06 15:00:00,56132.01000000,56429.98000000,55735.00000000,56405.99000000,2155.87056000,,,,,
2024-08-06 16:00:00,56405.99000000,56899.00000000,56234.80000000,56775.52000000,3029.81314000,2527.59000000,2549.73000000,2480.99000000,2493.04000000,85929.46900000
2024-08-06 17:00:00,56775.51000000,56988.83000000,56487.17000000,56494.00000000,2411.99491000,,,,,
2024-08-06 18:00:00,56492.01000000,57040.99000000,56356.00000000,56729.99000000,1969.44663000,,,,,
2024-08-06 19:00:00,56730.00000000,56878.00000000,56312.66000000,56765.48000000,1416.02875000,,,,,
2024-08-06 20:00:00,56769.98000000,56850.48000000,56172.09000000,56541.99000000,1551.33085000,2493.04000000,2513.84000000,2446.08000000,2461.33000000,69075.02980000
2024-08-06 21:00:00,56542.00000000,56632.00000000,56090.69000000,56458.01000000,977.63530000,,,,,
2024-08-06 22:00:00,56458.00000000,56935.56000000,55942.02000000,56200.26000000,1874.33722000,,,,,
2024-08-06 23:00:00,56200.26000000,56416.46000000,55800.00000000,56022.01000000,1296.99916000,,,,,
2024-08-07 00:00:00,56022.00000000,56375.00000000,55557.88000000,56269.99000000,1727.99543000,2461.33000000,2530.00000000,2425.53000000,2507.27000000,89998.21530000
2024-08-07 01:00:00,56270.00000000,57000.00000000,55782.00000000,56965.99000000,1878.60068000,,,,,
2024-08-07 02:00:00,56965.99000000,57287.99000000,56501.00000000,56762.01000000,2274.53901000,,,,,
2024-08-07 03:00:00,56762.01000000,56980.62000000,56590.00000000,56862.00000000,875.41298000,,,,,
2024-08-07 04:00:00,56862.01000000,57250.00000000,56750.00000000,57048.02000000,1671.15949000,2507.26000000,2534.60000000,2485.12000000,2510.72000000,71252.39200000
2024-08-07 05:00:00,57048.02000000,57246.23000000,56704.00000000,56796.01000000,1465.85788000,,,,,
2024-08-07 06:00:00,56796.01000000,56996.00000000,56692.39000000,56838.57000000,1094.48522000,,,,,
2024-08-07 07:00:00,56838.58000000,57091.57000000,56544.70000000,56920.91000000,1215.73729000,,,,,
2024-08-07 08:00:00,56920.91000000,57448.90000000,56871.44000000,57348.00000000,1496.95967000,2510.79000000,2551.32000000,2470.00000000,2473.01000000,109157.37570000
2024-08-07 09:00:00,57348.00000000,57669.00000000,57170.90000000,57350.01000000,2015.58278000,,,,,
2024-08-07 10:00:00,57350.01000000,57736.05000000,57255.10000000,57323.00000000,1172.75864000,,,,,
2024-08-07 11:00:00,57322.99000000,57372.01000000,56870.39000000,56963.38000000,1916.02762000,,,,,
2024-08-07 12:00:00,56963.39000000,57341.38000000,56812.00000000,57292.00000000,1773.60438000,2473.01000000,2487.64000000,2364.76000000,2412.75000000,177351.86830000
2024-08-07 13:00:00,57292.00000000,57479.60000000,56710.50000000,56834.00000000,2150.98919000,,,,,
2024-08-07 14:00:00,56832.06000000,56988.00000000,55650.00000000,56085.83000000,4134.20562000,,,,,
2024-08-07 15:00:00,56085.83000000,56400.00000000,55768.50000000,56094.50000000,1946.88224000,,,,,
2024-08-07 16:00:00,56094.51000000,56290.42000000,55800.03000000,56125.47000000,1771.89960000,2412.76000000,2416.45000000,2326.95000000,2350.45000000,107767.25160000
2024-08-07 17:00:00,56125.48000000,56300.00000000,55435.00000000,55570.59000000,2350.11275000,,,,,
2024-08-07 18:00:00,55570.59000000,55623.48000000,54676.35000000,54805.01000000,3462.66481000,,,,,
2024-08-07 19:00:00,54805.01000000,55152.15000000,54682.36000000,54759.22000000,1821.81006000,,,,,
2024-08-07 20:00:00,54760.97000000,55297.46000000,54643.02000000,55141.31000000,2085.03326000,2350.45000000,2370.00000000,2309.04000000,2342.80000000,74588.31990000
2024-08-07 21:00:00,55141.31000000,55566.24000000,54868.95000000,55416.00000000,1363.98910000,,,,,
2024-08-07 22:00:00,55416.00000000,55464.32000000,54558.62000000,55284.01000000,1743.64068000,,,,,
2024-08-07 23:00:00,55284.00000000,55434.57000000,54926.97000000,55134.16000000,859.42846000,,,,,
2024-08-08 00:00:00,55133.76000000,55370.07000000,54730.00000000,55300.00000000,1305.09221000,2342.79000000,2465.25000000,2320.40000000,2430.41000000,94210.66010000
2024-08-08 01:00:00,55300.00000000,57381.36000000,55270.35000000,56868.00000000,4003.00881000,,,,,
2024-08-08 02:00:00,56868.00000000,57636.36000000,56822.00000000,57364.00000000,2063.72332000,,,,,
2024-08-08 03:00:00,57364.00000000,57636.35000000,57046.00000000,57049.74000000,1275.97754000,,,,,
2024-08-08 04:00:00,57049.74000000,57234.11000000,56670.47000000,56765.34000000,1051.42972000,2430.40000000,2445.32000000,2411.31000000,2414.00000000,47121.18340000
2024-08-08 05:00:00,56765.35000000,57019.62000000,56714.52000000,56955.62000000,695.37757000,,,,,
2024-08-08 06:00:00,56955.62000000,57352.13000000,56794.35000000,57216.00000000,851.93145000,,,,,
2024-08-08 07:00:00,57216.00000000,57434.35000000,57122.00000000,57193.49000000,1072.16338000,,,,,
2024-08-08 08:00:00,57193.48000000,57382.51000000,57100.69000000,57230.00000000,936.47776000,2414.00000000,2460.68000000,2408.60000000,2447.63000000,53930.84850000
2024-08-08 09:00:00,57230.00000000,57495.00000000,56978.52000000,57339.19000000,882.70365000,,,,,
2024-08-08 10:00:00,57339.20000000,57558.00000000,57197.43000000,57377.09000000,1024.38947000,,,,,
2024-08-08 11:00:00,57377.10000000,57670.04000000,57252.11000000,57320.51000000,845.35727000,,,,,
2024-08-08 12:00:00,57320.51000000,58486.02000000,57000.00000000,57924.62000000,4026.90433000,2447.64000000,2525.68000000,2411.02000000,2507.20000000,155144.32210000
2024-08-08 13:00:00,57924.63000000,58255.00000000,56700.00000000,57266.73000000,3143.35857000,,,,,
2024-08-08 14:00:00,57266.73000000,58998.98000000,57168.71000000,58922.25000000,3376.24767000,,,,,
2024-08-08 15:00:00,58922.25000000,59505.00000000,58640.00000000,59428.03000000,3768.91338000,,,,,
2024-08-08 16:00:00,59428.03000000,59863.00000000,59354.45000000,59568.56000000,3443.04468000,2507.21000000,2607.29000000,2504.02000000,2573.53000000,119225.82460000
2024-08-08 17:00:00,59568.57000000,59854.53000000,59272.21000000,59469.88000000,1207.73852000,,,,,
2024-08-08 18:00:00,59469.89000000,59696.44000000,59317.89000000,59328.09000000,781.71579000,,,,,
2024-08-08 19:00:00,59328.10000000,59819.60000000,59237.59000000,59414.51000000,1317.07769000,,,,,
2024-08-08 20:00:00,59414.52000000,59683.50000000,59297.34000000,59506.29000000,616.80621000,2573.54000000,2724.10000000,2567.64000000,2682.50000000,116870.03670000
2024-08-08 21:00:00,59506.30000000,61355.66000000,59500.00000000,61173.69000000,2520.68689000,,,,,
2024-08-08 22:00:00,61170.44000000,62530.00000000,60621.22000000,62332.00000000,4551.00737000,,,,,
2024-08-08 23:00:00,62332.00000000,62745.14000000,61583.22000000,61685.99000000,3588.39624000,,,,,
2024-08-09 00:00:00,61686.00000000,61744.37000000,61086.95000000,61214.00000000,2033.42760000,2682.50000000,2702.19000000,2646.40000000,2694.67000000,63994.92900000
2024-08-09 01:00:00,61214.01000000,61550.08000000,60720.00000000,61400.00000000,1766.56142000,,,,,
2024-08-09 02:00:00,61400.00000000,61461.03000000,61147.88000000,61235.51000000,829.95324000,,,,,
2024-08-09 03:00:00,61235.51000000,61573.27000000,61171.86000000,61358.39000000,743.62787000,,,,,
2024-08-09 04:00:00,61358.39000000,61390.70000000,60720.00000000,60720.01000000,1063.85453000,2694.66000000,2707.98000000,2649.00000000,2670.21000000,65306.46620000
2024-08-09 05:00:00,60720.01000000,60998.00000000,60588.63000000,60989.00000000,981.14947000,,,,,
2024-08-09 06:00:00,60988.99000000,61113.50000000,60734.87000000,60890.01000000,1032.32739000,,,,,
2024-08-09 07:00:00,60890.01000000,61225.00000000,60750.52000000,60863.57000000,1398.19774000,,,,,
2024-08-09 08:00:00,60863.58000000,61110.96000000,60600.34000000,61095.73000000,896.53055000,2670.21000000,2681.28000000,2617.20000000,2634.92000000,59287.24140000
2024-08-09 09:00:00,61095.73000000,61210.31000000,60718.21000000,60759.99000000,852.39900000,,,,,
2024-08-09 10:00:00,60760.00000000,60847.99000000,60170.16000000,60600.01000000,1726.08072000,,,,,
2024-08-09 11:00:00,60600.01000000,60797.75000000,60362.29000000,60655.24000000,763.44060000,,,,,
2024-08-09 12:00:00,60655.25000000,60800.00000000,60236.00000000,60551.99000000,922.51907000,2634.93000000,2663.96000000,2556.40000000,2557.82000000,126842.68470000
2024-08-09 13:00:00,60551.99000000,60757.83000000,59800.00000000,60450.01000000,2863.87359000,,,,,
2024-08-09 14:00:00,60450.02000000,61115.11000000,59535.00000000,60341.07000000,3519.45144000,,,,,
2024-08-09 15:00:00,60346.98000000,60587.24000000,59800.00000000,59810.23000000,1450.52956000,,,,,
2024-08-09 16:00:00,59810.24000000,60450.00000000,59700.00000000,60432.65000000,1358.31729000,2557.82000000,2609.75000000,2552.61000000,2590.80000000,47767.59340000
2024-08-09 17:00:00,60432.65000000,60747.53000000,60153.01000000,60197.50000000,1038.11949000,,,,,
2024-08-09 18:00:00,60197.50000000,60368.42000000,59835.38000000,60314.23000000,780.72783000,,,,,
2024-08-09 19:00:00,60314.23000000,60750.00000000,60116.00000000,60681.42000000,617.44285000,,,,,
2024-08-09 20:00:00,60681.79000000,60986.03000000,60526.66000000,60745.96000000,669.71140000,2590.80000000,2613.07000000,2562.39000000,2598.78000000,43541.04640000
2024-08-09 21:00:00,60745.96000000,60866.65000000,59909.16000000,60732.01000000,1565.30947000,,,,,
2024-08-09 22:00:00,60732.00000000,60985.00000000,60289.53000000,60763.58000000,1477.45761000,,,,,
2024-08-09 23:00:00,60763.59000000,60927.95000000,60348.74000000,60837.99000000,621.47044000,,,,,
2024-08-10 00:00:00,60837.99000000,61470.58000000,60495.56000000,60541.92000000,1556.31119000,2598.79000000,2644.70000000,2576.49000000,2602.59000000,41781.15590000
2024-08-10 01:00:00,60541.91000000,60963.00000000,60459.00000000,60464.00000000,563.14449000,,,,,
2024-08-10 02:00:00,60464.01000000,60723.18000000,60287.51000000,60536.25000000,368.11379000,,,,,
2024-08-10 03:00:00,60536.25000000,60536.25000000,60266.03000000,60437.84000000,378.50579000,,,,,
2024-08-10 04:00:00,60437.85000000,60440.01000000,60242.00000000,60413.49000000,280.85729000,2602.60000000,2637.00000000,2588.40000000,2634.27000000,24360.37760000
2024-08-10 05:00:00,60413.50000000,60469.50000000,60330.32000000,60355.46000000,206.02393000,,,,,
2024-08-10 06:00:00,60355.46000000,60510.54000000,60330.00000000,60458.00000000,233.86317000,,,,,
2024-08-10 07:00:00,60458.01000000,60851.91000000,60458.01000000,60842.00000000,431.74440000,,,,,
2024-08-10 08:00:00,60842.01000000,60900.43000000,60601.96000000,60733.58000000,418.89183000,2634.27000000,2642.84000000,2623.00000000,2636.58000000,23580.28010000
2024-08-10 09:00:00,60733.59000000,61116.65000000,60733.58000000,60896.50000000,553.67133000,,,,,
2024-08-10 10:00:00,60896.50000000,61010.52000000,60646.00000000,60788.01000000,359.54332000,,,,,
2024-08-10 11:00:00,60788.01000000,61008.00000000,60757.62000000,60920.88000000,286.13876000,,,,,
2024-08-10 12:00:00,60920.88000000,60949.99000000,60717.03000000,60722.81000000,269.99280000,2636.58000000,2637.89000000,2597.00000000,2599.49000000,21751.90030000
2024-08-10 13:00:00,60722.82000000,60744.00000000,60425.00000000,60431.56000000,497.16695000,,,,,
2024-08-10 14:00:00,60431.57000000,60676.55000000,60400.00000000,60585.38000000,273.35051000,,,,,
2024-08-10 15:00:00,60585.39000000,60750.00000000,60504.11000000,60515.89000000,488.96677000,,,,,
2024-08-10 16:00:00,60515.90000000,60709.99000000,60400.00000000,60672.59000000,446.95026000,2599.50000000,2622.84000000,2589.51000000,2603.01000000,42801.01150000
2024-08-10 17:00:00,60672.59000000,60860.92000000,60549.31000000,60767.80000000,313.43030000,,,,,
2024-08-10 18:00:00,60767.81000000,61196.63000000,60735.28000000,60953.38000000,775.52259000,,,,,
2024-08-10 19:00:00,60954.00000000,61140.00000000,60840.57000000,61016.45000000,253.54530000,,,,,
2024-08-10 20:00:00,61016.44000000,61108.74000000,60902.07000000,60986.19000000,309.43002000,2603.01000000,2618.00000000,2596.21000000,2609.92000000,16737.63650000
2024-08-10 21:00:00,60986.19000000,61160.00000000,60966.00000000,61075.99000000,298.59789000,,,,,
2024-08-10 22:00:00,61076.00000000,61076.00000000,60884.89000000,60930.27000000,189.99957000,,,,,
2024-08-10 23:00:00,60930.27000000,60940.72000000,60757.39000000,60923.51000000,241.44396000,,,,,
2024-08-11 00:00:00,60923.51000000,61243.99000000,60892.00000000,61095.15000000,435.48691000,2609.92000000,2668.28000000,2606.02000000,2646.38000000,29621.31650000
2024-08-11 01:00:00,61095.16000000,61160.91000000,60949.27000000,61112.10000000,181.78631000,,,,,
2024-08-11 02:00:00,61112.11000000,61133.72000000,60977.95000000,61026.78000000,181.28199000,,,,,
2024-08-11 03:00:00,61026.77000000,61382.73000000,61023.99000000,61085.01000000,598.83815000,,,,,
2024-08-11 04:00:00,61085.01000000,61145.82000000,60881.36000000,60895.99000000,365.86583000,2646.39000000,2683.15000000,2634.00000000,2677.79000000,31780.38450000
2024-08-11 05:00:00,60895.99000000,61150.00000000,60882.04000000,61114.29000000,215.58465000,,,,,
2024-08-11 06:00:00,61114.29000000,61163.90000000,61013.49000000,61120.01000000,214.18786000,,,,,
2024-08-11 07:00:00,61120.01000000,61271.43000000,61092.85000000,61257.00000000,418.10258000,,,,,
2024-08-11 08:00:00,61257.00000000,61426.97000000,61158.00000000,61260.42000000,456.03453000,2677.80000000,2720.00000000,2644.91000000,2652.61000000,59099.65870000
2024-08-11 09:00:00,61260.43000000,61858.00000000,61001.01000000,61110.00000000,1468.80283000,,,,,
2024-08-11 10:00:00,61110.00000000,61263.14000000,60946.11000000,61037.63000000,453.80554000,,,,,
2024-08-11 11:00:00,61037.64000000,61063.02000000,60425.00000000,60669.15000000,1157.15861000,,,,,
2024-08-11 12:00:00,60669.14000000,60700.00000000,60228.21000000,60492.09000000,749.08490000,2652.60000000,2655.80000000,2594.46000000,2614.07000000,56736.46220000
2024-08-11 13:00:00,60492.10000000,60640.94000000,60167.22000000,60457.54000000,848.62677000,,,,,
2024-08-11 14:00:00,60457.54000000,60761.09000000,60200.00000000,60350.00000000,1217.30715000,,,,,
2024-08-11 15:00:00,60350.00000000,60431.58000000,59941.00000000,60127.29000000,1191.69278000,,,,,
2024-08-11 16:00:00,60127.29000000,60288.01000000,59986.00000000,60182.20000000,520.32464000,2614.07000000,2645.92000000,2596.33000000,2599.06000000,50953.59360000
2024-08-11 17:00:00,60182.20000000,60350.00000000,60015.38000000,60265.07000000,578.88609000,,,,,
2024-08-11 18:00:00,60265.07000000,60345.88000000,60117.06000000,60263.11000000,309.49821000,,,,,
2024-08-11 19:00:00,60263.11000000,60274.94000000,59542.57000000,59621.11000000,1189.87128000,,,,,
